NR_NG,NER_NG,SR_NG,ER_NG,WR_NG
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
2392.596828,2392.596828,2392.596828,2392.596828,2392.596828
